,Visiting: Win,Home: Win
24027,True,False
1469,False,True
53011,True,False
31226,False,True
53728,True,False
80922,False,True
24303,True,False
10802,False,True
51800,True,False
50296,False,True
18181,True,False
72959,False,True
224,True,False
14628,False,True
21136,True,False
44187,False,True
76652,True,False
14760,False,True
41330,True,False
60879,False,True
6237,True,False
7601,False,True
35816,True,False
79335,False,True
930,True,False
62825,False,True
40700,True,False
53004,False,True
16314,True,False
46198,False,True
41502,True,False
26422,False,True
16470,True,False
53583,False,True
60016,True,False
18532,False,True
25135,True,False
17257,False,True
29132,True,False
21694,False,True
46709,True,False
61481,False,True
63805,True,False
38887,False,True
37751,True,False
39530,False,True
7529,True,False
30175,False,True
64117,True,False
38298,False,True
79062,True,False
73259,False,True
48831,True,False
20979,False,True
67479,True,False
41943,False,True
59503,True,False
12531,False,True
67960,True,False
42030,False,True
29489,True,False
17736,False,True
78342,True,False
41388,False,True
65321,True,False
33677,False,True
26647,True,False
28747,False,True
11799,True,False
64107,False,True
6215,True,False
80945,False,True
5943,True,False
12853,False,True
66084,True,False
80630,False,True
22227,True,False
43726,False,True
1097,True,False
50850,False,True
9455,True,False
12436,False,True
32740,True,False
68435,False,True
8877,True,False
72677,False,True
51843,True,False
58009,False,True
75997,True,False
44417,False,True
2319,True,False
2153,False,True
4573,True,False
77959,False,True
37764,True,False
36226,False,True
61066,True,False
53443,False,True
52246,True,False
30362,False,True
12334,True,False
64649,False,True
67445,True,False
47458,False,True
24279,True,False
57242,False,True
56910,True,False
75498,False,True
51678,True,False
26438,False,True
11074,True,False
76923,False,True
13852,True,False
18067,False,True
63316,True,False
68865,False,True
19188,True,False
8610,False,True
7662,True,False
79,False,True
73435,True,False
40090,False,True
1376,True,False
20770,False,True
30827,True,False
5757,False,True
56254,True,False
60052,False,True
66187,True,False
8051,False,True
30550,True,False
49932,False,True
18058,True,False
78315,False,True
73607,True,False
24042,False,True
56506,True,False
74582,False,True
5684,True,False
6319,False,True
5835,True,False
6269,False,True
22783,True,False
36537,False,True
10542,True,False
74639,False,True
12768,True,False
50418,False,True
47700,True,False
1658,False,True
55559,True,False
33293,False,True
79167,True,False
78902,False,True
31064,True,False
39292,False,True
34396,True,False
3043,False,True
45208,True,False
11458,False,True
13609,True,False
60825,False,True
59161,True,False
8501,False,True
23414,True,False
45684,False,True
7774,True,False
20317,False,True
32914,True,False
27880,False,True
66229,True,False
42450,False,True
37300,True,False
67550,False,True
57408,True,False
70392,False,True
74685,True,False
49542,False,True
44894,True,False
51292,False,True
53287,True,False
8796,False,True
66325,True,False
21102,False,True
50611,True,False
34593,False,True
54295,True,False
76957,False,True
54118,True,False
27746,False,True
27311,True,False
55763,False,True
33876,True,False
71909,False,True
63918,True,False
56101,False,True
63269,True,False
41868,False,True
7558,True,False
57213,False,True
55258,True,False
35446,False,True
13997,True,False
66027,False,True
19783,True,False
9582,False,True
75870,True,False
62575,False,True
67548,True,False
37323,False,True
73239,True,False
6719,False,True
61319,True,False
7033,False,True
59996,True,False
37747,False,True
49851,True,False
47853,False,True
3151,True,False
58508,False,True
14389,True,False
55248,False,True
53742,True,False
36911,False,True
35812,True,False
69675,False,True
50277,True,False
62908,False,True
73876,True,False
40027,False,True
16215,True,False
13481,False,True
26055,True,False
62569,False,True
35231,True,False
51897,False,True
43385,True,False
10638,False,True
71283,True,False
68069,False,True
44970,True,False
54494,False,True
10963,True,False
43206,False,True
76588,True,False
9071,False,True
72468,True,False
61279,False,True
36807,True,False
17586,False,True
11403,True,False
59671,False,True
10836,True,False
51769,False,True
6144,True,False
42277,False,True
41571,True,False
71028,False,True
37888,True,False
60420,False,True
27319,True,False
8686,False,True
78482,True,False
24454,False,True
44180,True,False
70527,False,True
53857,True,False
26856,False,True
79226,True,False
52780,False,True
58873,True,False
30770,False,True
70904,True,False
20258,False,True
19465,True,False
3220,False,True
31861,True,False
51631,False,True
4100,True,False
61906,False,True
33155,True,False
20374,False,True
47149,True,False
25345,False,True
70157,True,False
31881,False,True
70524,True,False
77735,False,True
385,True,False
60744,False,True
5872,True,False
64921,False,True
36996,True,False
37416,False,True
30656,True,False
61751,False,True
12978,True,False
14518,False,True
9817,True,False
11803,False,True
40353,True,False
9494,False,True
12028,True,False
68998,False,True
68792,True,False
24839,False,True
80110,True,False
47663,False,True
37342,True,False
59817,False,True
32008,True,False
35671,False,True
42328,True,False
27919,False,True
47898,True,False
53437,False,True
61687,True,False
72986,False,True
62707,True,False
64433,False,True
10359,True,False
59397,False,True
43017,True,False
72945,False,True
81466,True,False
5262,False,True
65103,True,False
56490,False,True
12180,True,False
57710,False,True
39408,True,False
6053,False,True
75048,True,False
80820,False,True
69425,True,False
76672,False,True
28906,True,False
55865,False,True
33153,True,False
50198,False,True
63903,True,False
15434,False,True
20342,True,False
45908,False,True
15118,True,False
73092,False,True
47966,True,False
71361,False,True
29554,True,False
34313,False,True
31720,True,False
47505,False,True
12611,True,False
16614,False,True
22522,True,False
57706,False,True
30631,True,False
26004,False,True
10971,True,False
66743,False,True
50616,True,False
32532,False,True
69014,True,False
75409,False,True
39104,True,False
65750,False,True
16858,True,False
62775,False,True
63232,True,False
73445,False,True
65534,True,False
78656,False,True
13637,True,False
2170,False,True
49490,True,False
6575,False,True
11284,True,False
39389,False,True
67654,True,False
56501,False,True
66339,True,False
74289,False,True
74732,True,False
13942,False,True
60398,True,False
76666,False,True
13963,True,False
65437,False,True
11070,True,False
11093,False,True
25238,True,False
3783,False,True
74890,True,False
26883,False,True
59519,True,False
26273,False,True
4393,True,False
27744,False,True
66529,True,False
57350,False,True
9265,True,False
61768,False,True
59744,True,False
7595,False,True
22825,True,False
50315,False,True
81407,True,False
19116,False,True
63190,True,False
27820,False,True
42667,True,False
11193,False,True
29649,True,False
71124,False,True
23418,True,False
50050,False,True
37525,True,False
70242,False,True
68307,True,False
78465,False,True
59431,True,False
29517,False,True
15904,True,False
15595,False,True
35588,True,False
45990,False,True
43836,True,False
9903,False,True
28783,True,False
62258,False,True
59212,True,False
69207,False,True
14222,True,False
75034,False,True
20424,True,False
58266,False,True
39879,True,False
68481,False,True
36129,True,False
54683,False,True
31872,True,False
6143,False,True
31949,True,False
39749,False,True
19237,True,False
66200,False,True
51756,True,False
53718,False,True
32712,True,False
7092,False,True
4096,True,False
6523,False,True
16706,True,False
69213,False,True
34080,True,False
66362,False,True
25884,True,False
74592,False,True
47181,True,False
27718,False,True
46892,True,False
40596,False,True
65667,True,False
77378,False,True
38197,True,False
59978,False,True
67815,True,False
15567,False,True
990,True,False
26505,False,True
62249,True,False
77967,False,True
78646,True,False
50299,False,True
9340,True,False
5188,False,True
52977,True,False
74746,False,True
72803,True,False
47731,False,True
23093,True,False
29094,False,True
74438,True,False
30372,False,True
49802,True,False
33268,False,True
64733,True,False
72180,False,True
17369,True,False
66392,False,True
29494,True,False
5452,False,True
8936,True,False
39707,False,True
12449,True,False
8343,False,True
37524,True,False
13817,False,True
79126,True,False
23117,False,True
48472,True,False
36185,False,True
27186,True,False
12044,False,True
43013,True,False
22166,False,True
67410,True,False
58441,False,True
68396,True,False
74554,False,True
7445,True,False
10806,False,True
8874,True,False
22857,False,True
46567,True,False
35987,False,True
75444,True,False
14333,False,True
44812,True,False
66794,False,True
29429,True,False
12730,False,True
3961,True,False
42201,False,True
44640,True,False
45292,False,True
5597,True,False
51021,False,True
60176,True,False
10723,False,True
76572,True,False
16873,False,True
8345,True,False
38053,False,True
65783,True,False
23094,False,True
76019,True,False
11633,False,True
70172,True,False
65971,False,True
18586,True,False
78440,False,True
15384,True,False
60039,False,True
28040,True,False
15758,False,True
41548,True,False
7499,False,True
52518,True,False
6784,False,True
731,True,False
65907,False,True
38181,True,False
15645,False,True
8493,True,False
34306,False,True
21999,True,False
33091,False,True
70104,True,False
26407,False,True
73353,True,False
8494,False,True
19486,True,False
26200,False,True
60157,True,False
7656,False,True
67531,True,False
51572,False,True
78007,True,False
18325,False,True
15578,True,False
32293,False,True
57389,True,False
70850,False,True
59991,True,False
20345,False,True
1605,True,False
7149,False,True
4330,True,False
25184,False,True
23825,True,False
55756,False,True
40672,True,False
4690,False,True
63148,True,False
59363,False,True
39994,True,False
43342,False,True
25062,True,False
8557,False,True
9181,True,False
25257,False,True
27376,True,False
12105,False,True
26479,True,False
63008,False,True
77282,True,False
26641,False,True
70568,True,False
72873,False,True
52225,True,False
19063,False,True
64661,True,False
78734,False,True
1882,True,False
35907,False,True
5739,True,False
22679,False,True
16179,True,False
2379,False,True
6821,True,False
80916,False,True
57712,True,False
18277,False,True
33110,True,False
37110,False,True
55687,True,False
13208,False,True
49252,True,False
74777,False,True
5071,True,False
63476,False,True
46190,True,False
68263,False,True
55684,True,False
55087,False,True
70222,True,False
8556,False,True
71671,True,False
48790,False,True
10981,True,False
14448,False,True
20976,True,False
48998,False,True
57900,True,False
40067,False,True
7629,True,False
72670,False,True
73747,True,False
25444,False,True
25079,True,False
61476,False,True
65509,True,False
52353,False,True
40745,True,False
79539,False,True
38996,True,False
20010,False,True
31676,True,False
13153,False,True
41512,True,False
4262,False,True
71538,True,False
16473,False,True
68035,True,False
66790,False,True
78552,True,False
52943,False,True
79874,True,False
38451,False,True
22622,True,False
2369,False,True
17626,True,False
30376,False,True
64248,True,False
577,False,True
81254,True,False
146,False,True
78268,True,False
65565,False,True
13932,True,False
72184,False,True
10551,True,False
1548,False,True
64999,True,False
22251,False,True
71098,True,False
64859,False,True
22855,True,False
48576,False,True
33938,True,False
66372,False,True
32148,True,False
65318,False,True
54727,True,False
44981,False,True
20115,True,False
26814,False,True
17231,True,False
23123,False,True
29437,True,False
22042,False,True
76426,True,False
57977,False,True
34350,True,False
33470,False,True
67725,True,False
63272,False,True
4265,True,False
32349,False,True
64485,True,False
4844,False,True
45835,True,False
29076,False,True
1672,True,False
74242,False,True
32971,True,False
62474,False,True
68486,True,False
32466,False,True
22427,True,False
26834,False,True
21770,True,False
41838,False,True
54839,True,False
73439,False,True
20533,True,False
5241,False,True
44013,True,False
13740,False,True
78403,True,False
19871,False,True
59976,True,False
38849,False,True
44599,True,False
54748,False,True
71555,True,False
35854,False,True
49591,True,False
21239,False,True
17704,True,False
8738,False,True
65161,True,False
33342,False,True
42934,True,False
14401,False,True
61062,True,False
75755,False,True
9170,True,False
66409,False,True
67357,True,False
10215,False,True
31200,True,False
32714,False,True
61912,True,False
39466,False,True
71553,True,False
30810,False,True
35136,True,False
41213,False,True
53106,True,False
64563,False,True
8952,True,False
34996,False,True
78608,True,False
65983,False,True
77634,True,False
15104,False,True
7863,True,False
8568,False,True
72695,True,False
15646,False,True
65461,True,False
21305,False,True
73124,True,False
55537,False,True
50118,True,False
53739,False,True
71227,True,False
70281,False,True
80842,True,False
12116,False,True
41010,True,False
7708,False,True
39722,True,False
48385,False,True
1055,True,False
34511,False,True
5717,True,False
48740,False,True
40432,True,False
51606,False,True
79808,True,False
75609,False,True
51601,True,False
79327,False,True
5974,True,False
41436,False,True
2071,True,False
52034,False,True
48857,True,False
52592,False,True
58433,True,False
3635,False,True
73023,True,False
14105,False,True
16230,True,False
31942,False,True
72265,True,False
51096,False,True
36566,True,False
61852,False,True
5826,True,False
69465,False,True
46060,True,False
40601,False,True
28028,True,False
21853,False,True
52549,True,False
50941,False,True
5572,True,False
14245,False,True
24268,True,False
77115,False,True
49953,True,False
69521,False,True
20779,True,False
59417,False,True
12736,True,False
9286,False,True
26805,True,False
35509,False,True
36973,True,False
42949,False,True
76429,True,False
23738,False,True
38072,True,False
13520,False,True
3983,True,False
61368,False,True
61950,True,False
48325,False,True
21365,True,False
72309,False,True
42922,True,False
73344,False,True
77802,True,False
59050,False,True
6585,True,False
25877,False,True
72028,True,False
79971,False,True
78391,True,False
67693,False,True
76283,True,False
23095,False,True
20054,True,False
68068,False,True
26441,True,False
21088,False,True
71777,True,False
39339,False,True
3841,True,False
67285,False,True
78609,True,False
53967,False,True
53366,True,False
22162,False,True
30623,True,False
34101,False,True
20239,True,False
27239,False,True
30670,True,False
16690,False,True
59718,True,False
22022,False,True
34343,True,False
79748,False,True
61704,True,False
33851,False,True
51563,True,False
75743,False,True
58139,True,False
70744,False,True
10702,True,False
30875,False,True
28967,True,False
13176,False,True
74614,True,False
20971,False,True
5130,True,False
28068,False,True
78632,True,False
10841,False,True
30975,True,False
28769,False,True
79388,True,False
21420,False,True
24806,True,False
5721,False,True
65532,True,False
20744,False,True
79148,True,False
65593,False,True
25284,True,False
58257,False,True
28090,True,False
67724,False,True
28237,True,False
36392,False,True
16145,True,False
58676,False,True
14370,True,False
76530,False,True
33714,True,False
923,False,True
25788,True,False
52764,False,True
64484,True,False
39906,False,True
28254,True,False
47907,False,True
43578,True,False
78280,False,True
15702,True,False
422,False,True
23582,True,False
14507,False,True
8438,True,False
10127,False,True
6076,True,False
35896,False,True
19333,True,False
11356,False,True
17839,True,False
65029,False,True
68244,True,False
10788,False,True
77338,True,False
25036,False,True
32615,True,False
55488,False,True
21326,True,False
33333,False,True
47504,True,False
47470,False,True
20187,True,False
43795,False,True
9112,True,False
44293,False,True
58532,True,False
76281,False,True
54804,True,False
22823,False,True
22600,True,False
42763,False,True
44542,True,False
32727,False,True
31708,True,False
26603,False,True
60715,True,False
18621,False,True
39420,True,False
13234,False,True
51031,True,False
32119,False,True
75821,True,False
79583,False,True
3864,True,False
77901,False,True
67209,True,False
64577,False,True
41694,True,False
75804,False,True
52151,True,False
44990,False,True
50675,True,False
74085,False,True
43120,True,False
43027,False,True
26525,True,False
31652,False,True
38071,True,False
57107,False,True
63047,True,False
51519,False,True
15995,True,False
79306,False,True
43239,True,False
60617,False,True
37910,True,False
33525,False,True
6422,True,False
6022,False,True
71652,True,False
35544,False,True
72985,True,False
13192,False,True
28301,True,False
6293,False,True
26465,True,False
27057,False,True
30849,True,False
12059,False,True
72137,True,False
14375,False,True
45254,True,False
46843,False,True
27858,True,False
4689,False,True
59224,True,False
68444,False,True
9741,True,False
38416,False,True
9306,True,False
20009,False,True
53252,True,False
27985,False,True
43941,True,False
12149,False,True
36669,True,False
22812,False,True
23455,True,False
75795,False,True
56521,True,False
81282,False,True
33684,True,False
67450,False,True
52704,True,False
20419,False,True
21792,True,False
77437,False,True
35475,True,False
40352,False,True
51182,True,False
62774,False,True
65477,True,False
51748,False,True
16900,True,False
69131,False,True
46675,True,False
22278,False,True
58384,True,False
59217,False,True
58368,True,False
1555,False,True
11329,True,False
34153,False,True
36026,True,False
13360,False,True
6911,True,False
17417,False,True
16236,True,False
18849,False,True
44450,True,False
49095,False,True
77236,True,False
42011,False,True
21963,True,False
41024,False,True
9631,True,False
7004,False,True
49712,True,False
60863,False,True
40963,True,False
37086,False,True
35623,True,False
41786,False,True
27802,True,False
8472,False,True
15680,True,False
57939,False,True
80938,True,False
75293,False,True
9458,True,False
62171,False,True
64363,True,False
53629,False,True
53849,True,False
37762,False,True
76116,True,False
7055,False,True
76002,True,False
78960,False,True
46951,True,False
66290,False,True
20350,True,False
22782,False,True
24511,True,False
54816,False,True
27798,True,False
49965,False,True
65965,True,False
51245,False,True
64537,True,False
52171,False,True
68333,True,False
26384,False,True
23063,True,False
36657,False,True
30266,True,False
28634,False,True
53262,True,False
15684,False,True
55246,True,False
48252,False,True
78835,True,False
60566,False,True
2316,True,False
49143,False,True
24435,True,False
7128,False,True
17779,True,False
60534,False,True
70115,True,False
48605,False,True
74827,True,False
46298,False,True
21600,True,False
45100,False,True
58662,True,False
70996,False,True
3757,True,False
20124,False,True
74430,True,False
963,False,True
14241,True,False
76334,False,True
51706,True,False
66741,False,True
3463,True,False
9645,False,True
66050,True,False
9671,False,True
59639,True,False
2594,False,True
57066,True,False
1935,False,True
35063,True,False
226,False,True
24248,True,False
74532,False,True
69960,True,False
32311,False,True
18327,True,False
67027,False,True
55049,True,False
2345,False,True
44153,True,False
1072,False,True
71920,True,False
20965,False,True
69049,True,False
39403,False,True
67868,True,False
69293,False,True
66488,True,False
26464,False,True
22538,True,False
73553,False,True
3101,True,False
53309,False,True
18174,True,False
47589,False,True
17445,True,False
69249,False,True
38226,True,False
71570,False,True
72655,True,False
75605,False,True
14083,True,False
74360,False,True
31199,True,False
10693,False,True
70098,True,False
51618,False,True
50990,True,False
11593,False,True
74721,True,False
13320,False,True
18159,True,False
37797,False,True
63088,True,False
23972,False,True
24037,True,False
59327,False,True
13681,True,False
29947,False,True
28844,True,False
73577,False,True
81295,True,False
39881,False,True
59401,True,False
67237,False,True
56561,True,False
44210,False,True
48759,True,False
77933,False,True
56236,True,False
5727,False,True
33330,True,False
1575,False,True
12315,True,False
65834,False,True
79359,True,False
29926,False,True
10630,True,False
44002,False,True
3125,True,False
30772,False,True
61960,True,False
64385,False,True
4301,True,False
8950,False,True
73326,True,False
66334,False,True
79738,True,False
39431,False,True
5604,True,False
16780,False,True
64543,True,False
7853,False,True
2987,True,False
56311,False,True
21317,True,False
78955,False,True
73917,True,False
40967,False,True
17462,True,False
30569,False,True
75420,True,False
67756,False,True
78795,True,False
42290,False,True
3053,True,False
26786,False,True
38297,True,False
36688,False,True
72511,True,False
29585,False,True
21605,True,False
61301,False,True
15791,True,False
73544,False,True
37779,True,False
61643,False,True
42907,True,False
27756,False,True
2095,True,False
66812,False,True
53637,True,False
11347,False,True
55152,True,False
60376,False,True
52676,True,False
8589,False,True
16362,True,False
1952,False,True
14920,True,False
70846,False,True
50503,True,False
27121,False,True
13607,True,False
45509,False,True
1129,True,False
10240,False,True
10864,True,False
69518,False,True
73300,True,False
5203,False,True
35592,True,False
14072,False,True
9774,True,False
80180,False,True
74686,True,False
46823,False,True
40342,True,False
10807,False,True
50543,True,False
32196,False,True
61289,True,False
22279,False,True
27697,True,False
45858,False,True
57666,True,False
52579,False,True
36012,True,False
39366,False,True
78187,True,False
10487,False,True
26214,True,False
47293,False,True
16520,True,False
19375,False,True
32854,True,False
247,False,True
2179,True,False
29172,False,True
26977,True,False
56067,False,True
19462,True,False
23482,False,True
32635,True,False
30227,False,True
56786,True,False
70887,False,True
61726,True,False
39964,False,True
13425,True,False
5019,False,True
28711,True,False
20041,False,True
29231,True,False
28056,False,True
43680,True,False
62264,False,True
60797,True,False
41409,False,True
63475,True,False
80207,False,True
57980,True,False
16445,False,True
46498,True,False
78303,False,True
66770,True,False
34385,False,True
8005,True,False
69403,False,True
16165,True,False
37256,False,True
11334,True,False
2019,False,True
17689,True,False
51392,False,True
75305,True,False
8490,False,True
71606,True,False
26627,False,True
11036,True,False
8213,False,True
58609,True,False
40132,False,True
28281,True,False
25118,False,True
63525,True,False
51056,False,True
36194,True,False
44128,False,True
34243,True,False
72915,False,True
33575,True,False
46188,False,True
4829,True,False
26658,False,True
23819,True,False
73829,False,True
64658,True,False
77206,False,True
30948,True,False
75672,False,True
11299,True,False
63961,False,True
46212,True,False
41719,False,True
24860,True,False
46880,False,True
598,True,False
3189,False,True
76052,True,False
30925,False,True
7898,True,False
66783,False,True
57844,True,False
43716,False,True
71831,True,False
65031,False,True
25102,True,False
51359,False,True
27638,True,False
73232,False,True
67115,True,False
3257,False,True
43858,True,False
63727,False,True
72222,True,False
10758,False,True
30515,True,False
70480,False,True
7696,True,False
72609,False,True
1179,True,False
2518,False,True
79780,True,False
46720,False,True
62230,True,False
116,False,True
51820,True,False
52038,False,True
60120,True,False
11530,False,True
26872,True,False
81170,False,True
79376,True,False
67538,False,True
68454,True,False
5847,False,True
35366,True,False
62776,False,True
26159,True,False
32686,False,True
63130,True,False
17536,False,True
41220,True,False
17670,False,True
30173,True,False
29715,False,True
80032,True,False
7411,False,True
60962,True,False
24291,False,True
51688,True,False
45682,False,True
39381,True,False
29633,False,True
44220,True,False
26462,False,True
2822,True,False
62277,False,True
46048,True,False
56608,False,True
60204,True,False
80308,False,True
76230,True,False
53548,False,True
13304,True,False
78760,False,True
69746,True,False
13603,False,True
42727,True,False
42971,False,True
5466,True,False
79353,False,True
44257,True,False
8041,False,True
18661,True,False
64479,False,True
71648,True,False
38543,False,True
54508,True,False
63787,False,True
10577,True,False
15551,False,True
24630,True,False
70042,False,True
74704,True,False
27962,False,True
68936,True,False
24599,False,True
35097,True,False
27692,False,True
40998,True,False
78351,False,True
9429,True,False
659,False,True
41283,True,False
68298,False,True
59741,True,False
46735,False,True
3270,True,False
33848,False,True
59020,True,False
46092,False,True
34206,True,False
50913,False,True
60922,True,False
119,False,True
12259,True,False
34551,False,True
20955,True,False
79677,False,True
72336,True,False
7146,False,True
71550,True,False
74887,False,True
6021,True,False
36609,False,True
48535,True,False
3567,False,True
56716,True,False
59630,False,True
69876,True,False
37714,False,True
80291,True,False
75871,False,True
2043,True,False
19803,False,True
50568,True,False
72384,False,True
13444,True,False
42151,False,True
23595,True,False
35860,False,True
22507,True,False
48860,False,True
16418,True,False
48086,False,True
43193,True,False
50250,False,True
39775,True,False
56736,False,True
80080,True,False
20086,False,True
23707,True,False
55328,False,True
69555,True,False
54574,False,True
5347,True,False
3278,False,True
78791,True,False
73626,False,True
1404,True,False
29816,False,True
70165,True,False
57650,False,True
60930,True,False
10560,False,True
16231,True,False
19070,False,True
28083,True,False
16377,False,True
59973,True,False
47940,False,True
65577,True,False
7377,False,True
6278,True,False
69305,False,True
74291,True,False
38897,False,True
47387,True,False
44135,False,True
64531,True,False
67754,False,True
72441,True,False
57392,False,True
40769,True,False
4649,False,True
9892,True,False
34132,False,True
50878,True,False
74232,False,True
80941,True,False
12296,False,True
19197,True,False
48858,False,True
50164,True,False
6700,False,True
42547,True,False
38486,False,True
46936,True,False
40141,False,True
79574,True,False
77577,False,True
52135,True,False
36740,False,True
56240,True,False
28045,False,True
68747,True,False
14718,False,True
34453,True,False
12875,False,True
69828,True,False
49775,False,True
14420,True,False
42431,False,True
42869,True,False
78115,False,True
42079,True,False
26914,False,True
55515,True,False
34891,False,True
5455,True,False
16052,False,True
35608,True,False
12011,False,True
14721,True,False
28393,False,True
69458,True,False
28858,False,True
51159,True,False
62240,False,True
70550,True,False
73328,False,True
19365,True,False
37907,False,True
26895,True,False
30645,False,True
63758,True,False
51013,False,True
63627,True,False
18278,False,True
11081,True,False
25311,False,True
4584,True,False
22659,False,True
6770,True,False
74921,False,True
74745,True,False
530,False,True
18550,True,False
40225,False,True
22361,True,False
69498,False,True
15988,True,False
46076,False,True
36401,True,False
31218,False,True
62354,True,False
18392,False,True
27169,True,False
59379,False,True
77363,True,False
68708,False,True
14234,True,False
17497,False,True
40779,True,False
32512,False,True
47513,True,False
74228,False,True
79082,True,False
15322,False,True
33759,True,False
40303,False,True
66126,True,False
47841,False,True
58281,True,False
28641,False,True
1660,True,False
59238,False,True
25283,True,False
63621,False,True
14065,True,False
48785,False,True
690,True,False
45471,False,True
30332,True,False
58387,False,True
6184,True,False
21354,False,True
46403,True,False
29939,False,True
63322,True,False
79186,False,True
26455,True,False
20891,False,True
51875,True,False
80744,False,True
19442,True,False
59965,False,True
953,True,False
75120,False,True
20618,True,False
4472,False,True
10457,True,False
30829,False,True
11231,True,False
55212,False,True
7497,True,False
81288,False,True
48446,True,False
62326,False,True
63808,True,False
15566,False,True
76792,True,False
30805,False,True
41661,True,False
33320,False,True
73926,True,False
54162,False,True
22294,True,False
78986,False,True
39371,True,False
73268,False,True
2022,True,False
80218,False,True
26528,True,False
74419,False,True
49497,True,False
19875,False,True
14616,True,False
54015,False,True
79597,True,False
36266,False,True
25108,True,False
713,False,True
3136,True,False
39820,False,True
23358,True,False
72271,False,True
27910,True,False
1536,False,True
76977,True,False
22461,False,True
48690,True,False
64820,False,True
45374,True,False
12035,False,True
5453,True,False
9163,False,True
8983,True,False
38555,False,True
48929,True,False
81326,False,True
71295,True,False
62659,False,True
78344,True,False
63401,False,True
60868,True,False
8690,False,True
75190,True,False
67969,False,True
75258,True,False
57261,False,True
48451,True,False
55355,False,True
24727,True,False
75008,False,True
17693,True,False
51046,False,True
26208,True,False
55068,False,True
18546,True,False
55009,False,True
58416,True,False
54039,False,True
5055,True,False
59313,False,True
24692,True,False
26535,False,True
16233,True,False
5526,False,True
31706,True,False
62509,False,True
27978,True,False
18536,False,True
52743,True,False
66382,False,True
73173,True,False
25548,False,True
40595,True,False
24281,False,True
67587,True,False
48293,False,True
35770,True,False
10257,False,True
59106,True,False
10573,False,True
46119,True,False
23861,False,True
41561,True,False
8240,False,True
6558,True,False
69445,False,True
12756,True,False
26204,False,True
34389,True,False
2439,False,True
67943,True,False
45941,False,True
10331,True,False
39866,False,True
37519,True,False
18949,False,True
31517,True,False
54452,False,True
48632,True,False
42537,False,True
48051,True,False
32679,False,True
70051,True,False
45046,False,True
68722,True,False
67031,False,True
46407,True,False
60096,False,True
17583,True,False
38552,False,True
447,True,False
69355,False,True
48765,True,False
6010,False,True
66342,True,False
23584,False,True
41094,True,False
319,False,True
35266,True,False
15675,False,True
25890,True,False
28265,False,True
35982,True,False
80284,False,True
11196,True,False
2029,False,True
17648,True,False
46613,False,True
59622,True,False
30691,False,True
13305,True,False
29192,False,True
7393,True,False
78566,False,True
32354,True,False
16879,False,True
18792,True,False
43931,False,True
77268,True,False
69977,False,True
10547,True,False
41020,False,True
829,True,False
73656,False,True
17058,True,False
68828,False,True
27482,True,False
11483,False,True
34195,True,False
18426,False,True
1212,True,False
23262,False,True
55004,True,False
25012,False,True
23757,True,False
15497,False,True
4590,True,False
78418,False,True
31246,True,False
43764,False,True
65556,True,False
20182,False,True
48198,True,False
26461,False,True
58282,True,False
12094,False,True
68844,True,False
73391,False,True
72852,True,False
37666,False,True
59940,True,False
76694,False,True
68976,True,False
62242,False,True
30617,True,False
34486,False,True
37587,True,False
36460,False,True
22435,True,False
5189,False,True
6115,True,False
115,False,True
63851,True,False
46616,False,True
55648,True,False
57022,False,True
66776,True,False
14844,False,True
21057,True,False
28188,False,True
27893,True,False
29654,False,True
64867,True,False
44253,False,True
8762,True,False
43360,False,True
64136,True,False
43990,False,True
79595,True,False
80673,False,True
31076,True,False
28986,False,True
11261,True,False
78973,False,True
50792,True,False
57931,False,True
2717,True,False
57898,False,True
65670,True,False
69780,False,True
25835,True,False
30476,False,True
26367,True,False
5940,False,True
14358,True,False
712,False,True
33595,True,False
69153,False,True
34619,True,False
44871,False,True
12799,True,False
5858,False,True
42236,True,False
56413,False,True
51227,True,False
36218,False,True
35776,True,False
52338,False,True
19865,True,False
26085,False,True
57829,True,False
70514,False,True
40457,True,False
28749,False,True
46397,True,False
7408,False,True
47121,True,False
13418,False,True
76825,True,False
41080,False,True
51765,True,False
71036,False,True
55211,True,False
60859,False,True
21648,True,False
12676,False,True
24151,True,False
70317,False,True
12459,True,False
68366,False,True
4161,True,False
50550,False,True
61713,True,False
2352,False,True
59833,True,False
43780,False,True
49142,True,False
62188,False,True
13523,True,False
30929,False,True
28241,True,False
45372,False,True
43201,True,False
36768,False,True
21829,True,False
65669,False,True
60649,True,False
67152,False,True
29150,True,False
54299,False,True
67865,True,False
56566,False,True
67212,True,False
31300,False,True
8250,True,False
53040,False,True
27831,True,False
24696,False,True
59821,True,False
72110,False,True
13710,True,False
1295,False,True
10499,True,False
48902,False,True
21682,True,False
68635,False,True
27017,True,False
1831,False,True
55806,True,False
6374,False,True
78330,True,False
46788,False,True
31679,True,False
15004,False,True
42619,True,False
64182,False,True
36277,True,False
38907,False,True
41003,True,False
69616,False,True
73897,True,False
24885,False,True
39316,True,False
2311,False,True
71785,True,False
11377,False,True
1209,True,False
56522,False,True
64399,True,False
50887,False,True
59460,True,False
7993,False,True
3406,True,False
77084,False,True
62986,True,False
28021,False,True
2279,True,False
67278,False,True
27203,True,False
30996,False,True
7424,True,False
44977,False,True
7700,True,False
30789,False,True
22536,True,False
38593,False,True
44619,True,False
80300,False,True
18384,True,False
72532,False,True
15225,True,False
57264,False,True
40972,True,False
62691,False,True
75532,True,False
