playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
minormi01,2018,1,TEX,AL,28,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
minteaj01,2018,1,ATL,NL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miranar01,2018,1,SEA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitchbr01,2018,1,SDN,NL,16,18,0,2,0,0,0,0,0,0,0,10,0,0,1,0,0
molinya01,2018,1,SLN,NL,123,459,55,120,20,0,20,74,4,3,29,66,0,9,0,6,15
moncayo01,2018,1,CHA,AL,149,578,73,136,32,6,17,61,12,6,67,217,1,1,2,2,4
mondera02,2018,1,KCA,AL,75,275,47,76,13,3,14,37,32,7,11,77,0,1,3,1,2
montafr01,2018,1,OAK,AL,13,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
montemi01,2018,1,WAS,NL,4,11,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0
montgjo01,2018,1,NYA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
montgmi01,2018,1,CHN,NL,39,33,1,3,0,0,0,1,0,0,1,20,0,0,1,0,0
mooread01,2018,1,TBA,AL,8,18,2,4,1,0,1,2,0,0,1,7,0,0,1,0,0
moorema02,2018,1,TEX,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moralke01,2018,1,TOR,AL,130,413,47,103,15,0,21,57,2,3,50,95,5,3,0,5,15
moralos01,2018,1,LAA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moranco01,2018,1,PIT,NL,144,415,49,115,19,1,11,58,0,2,39,82,4,4,0,7,6
morelmi01,2018,1,BOS,AL,124,404,57,99,23,4,15,68,2,0,50,102,2,0,0,5,12
morgaad01,2018,1,PHI,NL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
morinmi01,2018,1,SEA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
morofma01,2018,1,PIT,NL,26,59,7,11,1,0,3,9,0,0,7,24,1,1,0,0,0
moronre01,2018,1,SFN,NL,69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
morriak01,2018,1,LAA,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
morrilo01,2018,1,MIN,AL,95,318,41,59,13,0,15,39,1,0,34,80,0,6,0,1,3
morrobr01,2018,1,CHN,NL,35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mortoch02,2018,1,HOU,AL,30,6,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0
motteta01,2018,1,SEA,AL,8,15,2,4,0,0,1,1,0,0,2,5,0,0,0,0,0
motteta01,2018,2,MIN,AL,9,19,0,1,0,0,0,1,1,0,2,3,0,0,0,0,0
moustmi01,2018,1,KCA,AL,98,378,46,94,21,1,20,62,3,0,30,63,3,5,0,4,10
moustmi01,2018,2,MIL,NL,54,195,20,50,12,0,8,33,1,1,19,40,2,2,0,2,3
moyaga01,2018,1,MIN,AL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moylape01,2018,1,ATL,NL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mullice01,2018,1,BAL,AL,45,170,23,40,9,0,4,11,2,3,17,37,0,2,2,0,1
muncyma01,2018,1,LAN,NL,137,395,75,104,17,2,35,79,3,0,79,131,6,5,0,2,4
munozya01,2018,1,SLN,NL,108,293,39,81,16,0,8,42,5,6,30,71,7,4,0,2,3
murphda08,2018,1,WAS,NL,56,190,17,57,9,0,6,29,1,0,13,17,2,0,0,2,4
murphda08,2018,2,CHN,NL,35,138,23,41,6,0,6,13,2,0,7,23,0,0,0,1,1
murphjr01,2018,1,ARI,NL,87,208,19,42,9,0,9,24,0,0,11,71,1,1,2,1,1
murphto04,2018,1,COL,NL,37,93,5,21,7,1,2,11,0,1,3,44,1,0,0,0,2
musgrha01,2018,1,COL,NL,35,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
musgrjo01,2018,1,PIT,NL,20,31,2,5,1,0,0,0,0,0,0,12,0,0,4,0,0
myerswi01,2018,1,SDN,NL,83,312,39,79,25,1,11,39,13,1,30,94,1,0,0,1,10
naquity01,2018,1,CLE,AL,61,174,22,46,7,0,3,23,1,1,6,42,1,2,0,1,1
narvaom01,2018,1,CHA,AL,97,280,30,77,14,1,9,30,0,2,38,65,1,2,2,0,5
navaref01,2018,1,CHN,NL,4,6,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
nealza01,2018,1,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
negrokr01,2018,1,ARI,NL,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
negrokr01,2018,2,SEA,AL,18,29,6,6,0,0,1,3,2,0,1,9,0,0,0,0,1
nerishe01,2018,1,PHI,NL,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
neshepa01,2018,1,PHI,NL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neverdo01,2018,1,PIT,NL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
newbeja01,2018,1,KCA,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
newcose01,2018,1,ATL,NL,31,45,3,2,1,0,0,1,0,0,1,32,0,0,7,0,0
newmake01,2018,1,PIT,NL,31,91,7,19,2,0,0,6,0,1,4,23,1,1,0,1,2
ngoepgi01,2018,1,TOR,AL,13,18,2,1,0,0,0,0,0,0,1,12,0,0,0,0,0
nicasju01,2018,1,SEA,AL,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nidoto01,2018,1,NYN,NL,34,84,10,14,3,0,1,9,0,0,4,27,0,0,0,2,4
nimmobr01,2018,1,NYN,NL,140,433,77,114,28,8,17,47,9,6,80,140,2,22,0,0,8
nixja02,2018,1,SDN,NL,9,15,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0
nolaaa01,2018,1,PHI,NL,33,62,0,3,1,0,0,4,0,0,1,36,0,0,7,0,3
norribu01,2018,1,SLN,NL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norrida01,2018,1,DET,AL,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
norwoja01,2018,1,CHN,NL,11,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
nottija01,2018,1,MIL,NL,9,20,2,4,1,0,0,0,0,0,4,8,0,0,0,0,0
novaiv01,2018,1,PIT,NL,29,53,1,1,0,0,0,0,0,0,0,30,0,0,3,0,1
nunezed02,2018,1,BOS,AL,127,480,56,127,23,3,10,44,7,2,16,69,0,2,1,3,17
nunezre01,2018,1,TEX,AL,13,36,2,6,1,0,1,2,0,0,3,12,0,1,0,1,0
nunezre01,2018,2,BAL,AL,60,200,26,55,13,0,7,20,0,0,16,50,0,3,0,1,4
nunovi01,2018,1,TBA,AL,17,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
oakstr01,2018,1,KCA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
obergsc01,2018,1,COL,NL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
obriepe04,2018,1,MIA,NL,22,66,8,18,5,0,4,10,0,0,7,22,0,0,0,1,2
odayda01,2018,1,BAL,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
odorija01,2018,1,MIN,AL,33,6,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
odorro01,2018,1,TEX,AL,129,474,76,120,23,2,18,63,12,12,43,127,2,11,2,5,5
ogandal01,2018,1,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ogradch01,2018,1,MIA,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ohearry01,2018,1,KCA,AL,44,149,23,39,10,2,12,30,0,0,20,45,0,1,0,0,0
ohse01,2018,1,TOR,AL,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ohse01,2018,2,COL,NL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ohtansh01,2018,1,LAA,AL,114,326,59,93,21,2,22,61,10,4,37,102,2,2,0,1,2
okertst01,2018,1,SFN,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
olsonma02,2018,1,OAK,AL,162,580,85,143,33,0,29,84,2,1,70,163,3,8,0,2,13
olsonty01,2018,1,CLE,AL,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oneilty01,2018,1,SLN,NL,61,130,29,33,5,0,9,23,2,0,7,57,0,3,0,2,0
orfna01,2018,1,MIL,NL,15,21,4,2,0,0,1,1,1,0,3,8,0,1,0,0,1
orlanpa01,2018,1,KCA,AL,25,90,6,15,3,0,0,5,0,0,3,25,0,0,0,0,3
ortegra01,2018,1,MIA,NL,41,133,10,31,3,1,0,7,5,2,10,23,0,0,0,0,5
ortizlu02,2018,1,BAL,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osichjo01,2018,1,SFN,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osunajo01,2018,1,PIT,NL,51,106,14,24,9,0,3,11,0,0,3,22,0,1,0,1,2
osunaro01,2018,1,TOR,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osunaro01,2018,2,HOU,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oswalco01,2018,1,NYN,NL,17,18,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0
oteroda01,2018,1,CLE,AL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ottavad01,2018,1,COL,NL,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owingch01,2018,1,ARI,NL,106,281,34,58,15,0,4,22,11,4,24,75,4,2,0,2,4
ozunama01,2018,1,SLN,NL,148,582,69,163,16,2,23,88,3,0,38,110,2,3,0,4,10
paganem01,2018,1,OAK,AL,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palkada01,2018,1,CHA,AL,124,417,56,100,15,3,27,67,2,1,30,153,3,2,0,0,7
panikjo01,2018,1,SFN,NL,102,358,38,91,14,1,4,24,4,2,26,30,3,3,1,4,10
pannoth01,2018,1,TOR,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pareded01,2018,1,LAA,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pareded02,2018,1,LAN,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parkebl01,2018,1,LAA,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parrage01,2018,1,COL,NL,142,401,52,114,17,0,6,53,11,4,32,75,3,5,2,3,6
parsowe01,2018,1,ATL,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
paulida01,2018,1,TOR,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paxtoja01,2018,1,SEA,AL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pazosja01,2018,1,SEA,AL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peacobr01,2018,1,HOU,AL,61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pearcst01,2018,1,TOR,AL,26,79,16,23,6,0,4,16,0,0,7,14,0,0,0,0,1
pearcst01,2018,2,BOS,AL,50,136,19,38,8,1,7,26,0,0,22,27,0,5,0,2,1
pederjo01,2018,1,LAN,NL,148,395,65,98,27,3,25,56,1,5,40,85,3,4,1,3,6
pedrodu01,2018,1,BOS,AL,3,11,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0
pelhacd01,2018,1,TEX,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penafe01,2018,1,LAA,AL,19,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penafr01,2018,1,SLN,NL,58,133,10,27,3,0,2,8,1,0,6,43,3,1,0,2,5
pencehu01,2018,1,SFN,NL,97,235,19,53,11,1,4,24,5,1,11,59,1,0,0,2,1
pennicl01,2018,1,CIN,NL,16,29,1,4,0,0,0,0,0,0,5,13,0,0,0,0,1
peralda01,2018,1,ARI,NL,146,560,75,164,25,5,30,87,4,0,48,124,4,4,0,2,14
peralfr01,2018,1,MIL,NL,16,26,0,1,0,0,0,1,0,0,0,13,0,0,1,0,0
peralwa01,2018,1,CIN,NL,59,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
peralwi01,2018,1,KCA,AL,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perazjo01,2018,1,CIN,NL,157,632,85,182,31,4,14,58,23,6,29,75,4,9,8,5,12
perdolu02,2018,1,SDN,NL,12,8,0,2,0,0,0,1,0,0,0,3,0,0,0,1,0
perezca02,2018,1,ATL,NL,8,21,0,3,0,0,0,0,0,0,1,6,0,0,0,0,1
perezca02,2018,2,TEX,AL,20,49,1,7,2,0,1,3,1,0,1,15,0,1,2,0,3
perezci01,2018,1,HOU,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perezhe01,2018,1,MIL,NL,132,316,36,80,11,2,9,29,11,3,17,71,1,0,0,1,6
perezma02,2018,1,TEX,AL,22,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
perezmi03,2018,1,TBA,AL,24,74,9,21,5,0,1,11,0,0,3,19,0,0,1,2,0
perezol01,2018,1,CLE,AL,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perezro02,2018,1,CLE,AL,62,179,16,30,9,1,2,19,1,0,21,70,0,1,7,2,6
perezsa02,2018,1,KCA,AL,129,510,52,120,23,0,27,80,1,1,17,108,0,12,0,5,19
peterdi01,2018,1,MIA,NL,7,7,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0
peterdu01,2018,1,ATL,NL,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
peterja01,2018,1,NYA,AL,3,10,0,3,0,0,0,0,0,1,1,3,0,0,0,0,0
peterja01,2018,2,BAL,AL,93,200,21,39,13,2,3,28,13,2,30,55,0,3,1,1,8
peterti01,2018,1,NYN,NL,22,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
petitgr01,2018,1,MIN,AL,26,61,7,15,2,0,0,3,3,1,6,14,0,0,0,0,0
petityu01,2018,1,OAK,AL,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
petrija01,2018,1,TOR,AL,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
phamth01,2018,1,SLN,NL,98,351,67,87,11,0,14,41,10,6,42,97,1,2,0,1,12
phamth01,2018,2,TBA,AL,39,143,35,49,7,6,7,22,5,1,25,43,1,4,0,2,6
phegljo01,2018,1,OAK,AL,39,93,13,19,7,0,2,15,0,0,6,27,0,1,0,2,3
phillbr01,2018,1,BOS,AL,9,23,4,3,0,0,1,2,0,0,4,7,0,0,0,0,1
phillbr02,2018,1,MIL,NL,15,22,2,4,0,1,0,4,0,0,2,11,0,0,0,0,1
phillbr02,2018,2,KCA,AL,36,112,13,21,4,2,2,7,1,1,9,50,0,1,0,1,1
phillev01,2018,1,ATL,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phillev01,2018,2,BAL,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pillake01,2018,1,TOR,AL,142,512,65,129,40,2,15,59,14,3,18,98,0,6,0,6,8
pinama01,2018,1,MIL,NL,98,306,39,77,13,2,9,28,2,0,21,62,3,5,1,4,13
pindech01,2018,1,OAK,AL,110,298,43,77,12,1,13,27,0,2,27,88,1,6,2,0,4
pireljo01,2018,1,SDN,NL,146,438,54,109,23,2,5,32,6,3,30,89,1,3,0,2,10
piscost01,2018,1,OAK,AL,151,546,78,146,41,0,27,88,2,0,42,114,0,12,0,5,21
pivetni01,2018,1,PHI,NL,34,40,3,4,1,0,0,1,0,0,2,20,0,0,3,0,2
plaweke01,2018,1,NYN,NL,79,238,33,50,13,2,7,30,0,1,28,65,2,9,1,1,12
plouftr01,2018,1,PHI,NL,7,12,1,3,0,0,1,3,0,0,0,6,0,0,0,0,0
plutkad01,2018,1,CLE,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
polangr01,2018,1,PIT,NL,130,461,75,117,32,6,23,81,12,2,61,117,5,3,0,7,11
polanjo01,2018,1,MIN,AL,77,302,38,87,18,3,6,42,7,7,25,62,0,2,3,1,5
polloaj01,2018,1,ARI,NL,113,413,61,106,21,5,21,65,13,2,31,100,2,8,1,7,6
pomerdr01,2018,1,BOS,AL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pompeda01,2018,1,TOR,AL,5,10,0,2,0,0,0,0,0,0,1,6,0,0,0,0,0
ponceda01,2018,1,SLN,NL,12,9,0,1,0,1,0,1,0,0,0,4,0,0,1,0,0
porceri01,2018,1,BOS,AL,33,7,1,3,2,0,0,3,0,0,0,3,0,0,0,0,0
poseybu01,2018,1,SFN,NL,105,398,47,113,22,1,5,41,3,2,45,53,3,3,0,2,12
poundbr01,2018,1,COL,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powelbo02,2018,1,OAK,AL,7,24,3,4,1,1,0,0,1,1,1,6,0,0,0,0,1
poynebo01,2018,1,BOS,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pradoma01,2018,1,MIA,NL,54,197,16,48,9,0,1,18,1,1,11,35,0,1,0,0,5
pressry01,2018,1,MIN,AL,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pressry01,2018,2,HOU,AL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
priceda01,2018,1,BOS,AL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
profaju01,2018,1,TEX,AL,146,524,82,133,35,6,20,77,10,0,54,88,1,12,0,4,9
pruitau01,2018,1,TBA,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
puigya01,2018,1,LAN,NL,125,405,60,108,21,1,23,63,15,5,36,87,2,1,0,2,15
pujolal01,2018,1,LAA,AL,117,465,50,114,20,0,19,64,1,0,28,65,3,2,0,3,12
quackke01,2018,1,CIN,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quinnro01,2018,1,PHI,NL,50,131,13,34,6,4,2,12,10,4,10,35,0,1,1,0,1
quintjo01,2018,1,CHN,NL,32,52,0,4,0,0,0,0,0,0,0,26,0,0,6,0,3
raineta01,2018,1,CIN,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramirca01,2018,1,TOR,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramirca01,2018,2,OAK,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramirer02,2018,1,SEA,AL,10,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ramirha01,2018,1,BOS,AL,44,177,25,45,7,0,6,29,4,1,14,35,0,2,0,2,9
ramirjc01,2018,1,LAA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramirjo01,2018,1,CLE,AL,157,578,110,156,38,4,39,105,34,6,106,80,15,8,0,6,2
ramirjo02,2018,1,ATL,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramirne01,2018,1,CLE,AL,47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ramirno01,2018,1,LAA,AL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramirye01,2018,1,BAL,AL,17,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ramosaj01,2018,1,NYN,NL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramosed02,2018,1,PHI,NL,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramoswi01,2018,1,TBA,AL,78,293,30,87,14,0,14,53,0,0,22,61,1,0,0,0,17
ramoswi01,2018,2,PHI,NL,33,89,9,30,8,1,1,17,0,0,10,19,1,0,0,2,3
rasmuco01,2018,1,BAL,AL,18,45,5,6,1,0,1,1,0,0,3,19,0,1,0,0,0
ravinjo01,2018,1,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rayro02,2018,1,ARI,NL,25,39,2,3,1,0,0,2,0,0,0,24,0,0,4,1,1
realmjt01,2018,1,MIA,NL,125,477,74,132,30,3,21,74,3,2,38,104,0,10,0,4,9
reddijo01,2018,1,HOU,AL,134,433,63,105,13,2,17,47,7,2,49,77,3,0,1,2,9
reedad01,2018,1,MIN,AL,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reedaj01,2018,1,HOU,AL,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
reedco01,2018,1,CIN,NL,17,11,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0
reedmi02,2018,1,ATL,NL,7,7,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0
refsnro01,2018,1,TBA,AL,40,84,10,14,3,0,2,5,0,2,18,26,0,0,0,0,5
reidfse01,2018,1,TOR,AL,7,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
reinhja01,2018,1,NYN,NL,21,30,4,5,0,0,0,0,1,1,5,9,0,0,0,0,1
reiniza01,2018,1,DET,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rendato01,2018,1,BOS,AL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rendoan01,2018,1,WAS,NL,136,529,88,163,44,2,24,92,2,1,55,82,5,5,0,8,5
renfrhu01,2018,1,SDN,NL,117,403,53,100,23,1,26,68,2,1,30,109,2,3,0,5,9
reyesal02,2018,1,SLN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
reyesfr01,2018,1,SDN,NL,87,261,36,73,9,0,16,31,0,0,24,80,0,0,0,0,5
reyesje01,2018,1,CIN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reyesjo01,2018,1,NYN,NL,110,228,30,43,12,3,4,16,5,2,22,39,1,0,1,0,5
reyespa01,2018,1,PIT,NL,18,58,9,17,2,0,3,7,0,1,5,11,0,0,0,0,2
reyesvi01,2018,1,DET,AL,100,212,35,47,5,3,1,12,9,1,5,46,0,0,1,1,4
reynoma01,2018,1,WAS,NL,86,206,26,51,8,0,13,40,0,0,24,64,1,2,0,3,8
reynoma03,2018,1,WAS,NL,12,13,1,2,0,0,0,1,0,0,1,4,0,0,0,0,0
rhameja01,2018,1,NYN,NL,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
richacl01,2018,1,SDN,NL,28,42,3,4,1,0,1,3,0,0,2,24,0,1,6,0,0
richaga01,2018,1,LAA,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richatr01,2018,1,MIA,NL,25,31,1,2,0,0,0,2,0,0,1,17,0,0,4,0,0
rickajo01,2018,1,BAL,AL,79,213,27,52,10,1,8,23,4,2,15,55,0,2,0,0,3
riddljt01,2018,1,MIA,NL,102,308,28,71,10,4,9,36,0,3,20,67,1,0,3,1,4
riosya01,2018,1,PHI,NL,36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
riverfe01,2018,1,PIT,NL,70,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
riverre01,2018,1,LAA,AL,30,82,8,20,4,0,4,11,0,0,4,32,0,1,0,0,3
riverre01,2018,2,ATL,NL,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
riverya01,2018,1,MIA,NL,111,139,13,24,3,0,1,9,2,1,19,51,3,0,0,2,3
rizzoan01,2018,1,CHN,NL,153,566,74,160,29,1,25,101,6,4,70,80,15,20,0,9,11
roarkta01,2018,1,WAS,NL,31,58,6,11,2,1,0,8,0,0,1,19,0,1,5,0,1
roberda08,2018,1,NYA,AL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roberda10,2018,1,TBA,AL,88,282,46,74,16,0,9,34,2,2,43,77,0,13,0,2,7
robindr01,2018,1,TEX,AL,47,109,20,20,3,0,3,9,2,1,16,57,0,0,0,0,0
robinsh01,2018,1,NYA,AL,25,49,8,7,1,0,1,2,1,0,4,6,0,0,1,0,2
robleha01,2018,1,NYN,NL,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
robleha01,2018,2,LAA,AL,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roblevi01,2018,1,WAS,NL,21,59,8,17,3,1,3,10,3,2,4,12,0,2,0,1,2
rodnefe01,2018,1,MIN,AL,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodnefe01,2018,2,OAK,AL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodonca01,2018,1,CHA,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodride01,2018,1,SFN,NL,21,32,0,3,1,0,0,1,0,0,0,16,0,0,7,0,0
rodried05,2018,1,BOS,AL,27,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rodrije01,2018,1,WAS,NL,14,16,2,3,1,0,0,1,0,0,0,8,0,0,2,0,0
rodriri04,2018,1,TEX,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodriri05,2018,1,PIT,NL,63,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
rodriro03,2018,1,DET,AL,62,191,17,42,7,0,5,20,2,0,10,42,0,0,3,2,7
rodrise01,2018,1,PIT,NL,66,150,21,25,5,1,5,19,1,0,22,60,1,1,0,0,1
roech01,2018,1,TBA,AL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rogerjo01,2018,1,BAL,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rogerta01,2018,1,MIN,AL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rojasmi02,2018,1,MIA,NL,153,488,44,123,13,0,11,53,6,3,24,69,2,9,2,4,23
romansa01,2018,1,CIN,NL,39,36,1,2,1,0,0,2,0,0,0,24,0,0,4,0,0
romeren01,2018,1,WAS,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
romeren01,2018,2,PIT,NL,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
romeren01,2018,3,KCA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
romerfe01,2018,1,MIN,AL,11,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
rominan01,2018,1,SEA,AL,75,119,15,25,2,1,0,2,1,0,7,39,0,1,4,0,2
rominau01,2018,1,NYA,AL,77,242,30,59,12,0,10,42,1,0,17,67,0,2,1,3,10
romose01,2018,1,TBA,AL,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rondobr01,2018,1,CHA,AL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rondohe01,2018,1,HOU,AL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rondojo02,2018,1,CHA,AL,42,100,15,23,6,0,6,14,2,1,7,30,0,0,0,0,3
rosalad01,2018,1,CLE,AL,13,19,4,4,1,0,1,2,0,0,1,5,0,0,1,0,0
rosaram01,2018,1,NYN,NL,154,554,76,142,26,8,9,51,24,11,29,119,4,3,3,3,9
rosared01,2018,1,MIN,AL,138,559,87,161,31,2,24,77,8,2,30,104,5,0,1,2,4
rosarra01,2018,1,CHN,NL,44,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
